wl,sample11m,sample12m,sample13m,sample14m,sample15m,sample16m,sample17m,sample18m,sample19m,sample20m,sample21m,sample22m,sample23m,sample24m,sample25m,sample26m,sample27m,sample28m,sample29m,sample30m,sample31p,sample32p,sample33p,sample34p,sample35p,sample36p,sample37p,sample38p,sample39f,sample40f,sample41f,sample42f,sample43f,sample44f,sample45f,sample46f,sample47f ,sample48f,sample49f,sample50f,sample51f,sample52f,sample53t,sample54t,sample55t,sample56t,sample57t,sample58t,sample59t,sample60t,sample61t,sample62t,sample63t,sample64t,sample65t,sample66t,sample67t,sample68t,sample69t,sample70t,sample71t,sample72t,sample73t,sample74t,sample75t,sample76t,sample77t,sample78t,sample79t,sample80t,sample81t,sample82t,sample83t
397.687,3.346666667,4.12,4.36,3.86,4.293333333,3.796666667,4.1,4.14,3.446666667,3.468,4.643333333,4.236666667,3.98,4.0525,3.6675,3.971666667,3.58,4.93,4.5,4.113333333,7.945,7.616666667,9.545,7.8075,9.77,8.842,9.046666667,8.34,2.55,2.826666667,2.375,1.425,2.053333333,1.773333333,2.98,2.3525,2.37,1.906666667,1.925,2,1.883333333,1.983333333,1.64,2.253333333,2.69,2.296666667,3.006666667,4.03,2.736666667,4.163333333,2.826666667,4.37,2.543333333,2.886666667,0.48,5.066666667,2.266666667,1.286666667,1.716666667,0.783333333,2.316666667,2.06,1.833333333,1.44,1.99,2.286666667,4.403333333,1.45,2.956666667,0.78,2.563333333,2.52,1.22
398.05,3.396666667,4.183333333,4.383333333,3.923333333,4.363333333,3.856666667,4.176666667,4.193333333,3.496666667,3.526,4.733333333,4.293333333,4.063333333,4.12,3.7225,4.033333333,3.6475,5.01,4.586666667,4.186666667,8.0725,7.74,9.665,7.935,9.896666667,8.998,9.183333333,8.4625,2.573333333,2.836666667,2.37,1.435,2.046666667,1.75,2.976666667,2.3425,2.3675,1.923333333,1.9425,2.01,1.883333333,2.003333333,1.67,2.263333333,2.68,2.306666667,3.026666667,4.03,2.756666667,4.16,2.836666667,4.38,2.556666667,2.896666667,0.503333333,5.063333333,2.273333333,1.31,1.736666667,0.776666667,2.326666667,2.076666667,1.863333333,1.453333333,1.996666667,2.3,4.416666667,1.476666667,2.97,0.816666667,2.573333333,2.523333333,1.23
398.413,3.433333333,4.223333333,4.41,3.98,4.426666667,3.91,4.256666667,4.26,3.563333333,3.55,4.79,4.333333333,4.133333333,4.155,3.76,4.076666667,3.6825,5.0575,4.646666667,4.233333333,8.16,7.853333333,9.77,8.0375,10.01333333,9.104,9.286666667,8.5625,2.606666667,2.86,2.37,1.45,2.046666667,1.716666667,2.933333333,2.31,2.3225,1.9,1.9025,2.02,1.9,2.036666667,1.7,2.293333333,2.696666667,2.313333333,3.05,4.056666667,2.783333333,4.203333333,2.873333333,4.406666667,2.58,2.926666667,0.533333333,5.083333333,2.306666667,1.34,1.79,0.796666667,2.353333333,2.11,1.896666667,1.493333333,2.026666667,2.333333333,4.416666667,1.533333333,2.996666667,0.856666667,2.596666667,2.57,1.27
398.776,3.443333333,4.293333333,4.483333333,4.053333333,4.483333333,3.973333333,4.313333333,4.3,3.613333333,3.612,4.866666667,4.38,4.186666667,4.215,3.8075,4.143333333,3.7325,5.1125,4.7,4.303333333,8.2725,7.953333333,9.8925,8.14,10.13,9.236,9.406666667,8.695,2.626666667,2.876666667,2.385,1.475,2.04,1.716666667,2.936666667,2.315,2.3325,1.896666667,1.9175,2.02,1.9,2.03,1.76,2.31,2.72,2.35,3.103333333,4.083333333,2.83,4.246666667,2.906666667,4.46,2.606666667,2.95,0.576666667,5.126666667,2.346666667,1.366666667,1.833333333,0.853333333,2.38,2.136666667,1.94,1.533333333,2.056666667,2.35,4.446666667,1.573333333,3.033333333,0.913333333,2.64,2.606666667,1.32
399.138,3.476666667,4.343333333,4.54,4.096666667,4.54,4.01,4.37,4.343333333,3.633333333,3.654,4.913333333,4.423333333,4.266666667,4.27,3.8725,4.196666667,3.79,5.1825,4.76,4.356666667,8.37,8.07,10.005,8.2225,10.23666667,9.34,9.526666667,8.8,2.613333333,2.86,2.375,1.445,2.02,1.703333333,2.946666667,2.3125,2.3375,1.91,1.92,1.995,1.876666667,2.026666667,1.79,2.336666667,2.716666667,2.366666667,3.13,4.09,2.843333333,4.24,2.93,4.47,2.61,2.966666667,0.586666667,5.136666667,2.366666667,1.373333333,1.86,0.866666667,2.376666667,2.146666667,1.95,1.53,2.086666667,2.353333333,4.47,1.613333333,3.043333333,0.94,2.643333333,2.613333333,1.3525
399.501,3.506666667,4.376666667,4.59,4.136666667,4.586666667,4.046666667,4.413333333,4.373333333,3.663333333,3.708,4.98,4.47,4.326666667,4.32,3.94,4.256666667,3.8275,5.25,4.828333333,4.406666667,8.4775,8.173333333,10.1,8.305,10.34666667,9.438,9.626666667,8.91,2.63,2.846666667,2.36,1.44,1.993333333,1.696666667,2.953333333,2.315,2.3425,1.913333333,1.9175,1.995,1.86,2.023333333,1.82,2.346666667,2.723333333,2.383333333,3.136666667,4.106666667,2.846666667,4.27,2.95,4.476666667,2.626666667,2.993333333,0.62,5.153333333,2.39,1.4,1.883333333,0.893333333,2.396666667,2.17,1.963333333,1.546666667,2.106666667,2.373333333,4.493333333,1.65,3.056666667,0.966666667,2.65,2.626666667,1.3925
399.864,3.533333333,4.423333333,4.656666667,4.17,4.636666667,4.056666667,4.436666667,4.4,3.69,3.756,5.033333333,4.506666667,4.38,4.36,3.9925,4.305,3.87,5.2975,4.883333333,4.46,8.56,8.263333333,10.175,8.3825,10.44333333,9.516,9.73,9.0075,2.623333333,2.823333333,2.33,1.405,1.973333333,1.676666667,2.95,2.31,2.335,1.896666667,1.9075,1.98,1.833333333,1.996666667,1.82,2.35,2.733333333,2.396666667,3.16,4.123333333,2.85,4.29,2.953333333,4.493333333,2.633333333,3.02,0.633333333,5.156666667,2.413333333,1.42,1.916666667,0.91,2.406666667,2.173333333,1.976666667,1.543333333,2.11,2.38,4.48,1.666666667,3.063333333,0.983333333,2.646666667,2.65,1.42
400.227,3.553333333,4.483333333,4.696666667,4.233333333,4.703333333,4.113333333,4.53,4.48,3.746666667,3.788,5.056666667,4.52,4.406666667,4.3975,4.0225,4.341666667,3.8925,5.34,4.921666667,4.493333333,8.655,8.37,10.2775,8.4725,10.55333333,9.614,9.856666667,9.105,2.653333333,2.846666667,2.35,1.43,2.006666667,1.653333333,2.956666667,2.31,2.3325,1.883333333,1.9025,1.985,1.83,2.02,1.81,2.356666667,2.73,2.403333333,3.153333333,4.126666667,2.86,4.29,2.96,4.503333333,2.64,3.02,0.64,5.15,2.43,1.433333333,1.936666667,0.91,2.413333333,2.176666667,1.973333333,1.55,2.113333333,2.383333333,4.473333333,1.693333333,3.05,1.003333333,2.653333333,2.65,1.4325
400.589,3.573333333,4.556666667,4.76,4.256666667,4.746666667,4.14,4.566666667,4.513333333,3.776666667,3.81,5.103333333,4.553333333,4.45,4.4275,4.065,4.378333333,3.9275,5.37,4.963333333,4.52,8.7475,8.466666667,10.375,8.5425,10.63666667,9.712,9.953333333,9.2025,2.643333333,2.833333333,2.35,1.41,1.99,1.65,2.943333333,2.325,2.3475,1.893333333,1.91,1.965,1.833333333,2.013333333,1.83,2.353333333,2.716666667,2.423333333,3.176666667,4.143333333,2.876666667,4.306666667,2.963333333,4.506666667,2.636666667,3.013333333,0.646666667,5.163333333,2.443333333,1.45,1.923333333,0.933333333,2.426666667,2.186666667,2,1.566666667,2.113333333,2.383333333,4.486666667,1.71,3.066666667,1.023333333,2.633333333,2.653333333,1.4475
400.952,3.616666667,4.613333333,4.82,4.3,4.796666667,4.173333333,4.62,4.533333333,3.843333333,3.856,5.176666667,4.603333333,4.54,4.4825,4.1575,4.433333333,3.9825,5.4475,5.02,4.593333333,8.8675,8.59,10.5075,8.65,10.75333333,9.814,10.06,9.315,2.646666667,2.833333333,2.325,1.405,1.98,1.646666667,2.956666667,2.3475,2.365,1.903333333,1.945,1.965,1.81,1.996666667,1.85,2.333333333,2.713333333,2.42,3.18,4.14,2.88,4.306666667,2.973333333,4.503333333,2.636666667,2.983333333,0.66,5.15,2.443333333,1.456666667,1.913333333,0.933333333,2.433333333,2.203333333,1.993333333,1.553333333,2.113333333,2.39,4.47,1.71,3.043333333,1.02,2.623333333,2.64,1.455
401.314,3.646666667,4.656666667,4.87,4.363333333,4.863333333,4.226666667,4.686666667,4.583333333,3.906666667,3.924,5.273333333,4.663333333,4.646666667,4.5625,4.2425,4.516666667,4.0575,5.53,5.103333333,4.673333333,8.96,8.7,10.625,8.745,10.85,9.908,10.16333333,9.4075,2.646666667,2.846666667,2.32,1.4,1.99,1.656666667,2.963333333,2.3625,2.3475,1.893333333,1.9525,1.965,1.813333333,2,1.87,2.31,2.716666667,2.413333333,3.18,4.133333333,2.87,4.31,2.95,4.5,2.62,2.993333333,0.646666667,5.146666667,2.443333333,1.456666667,1.906666667,0.916666667,2.43,2.186666667,1.986666667,1.55,2.096666667,2.373333333,4.456666667,1.706666667,3.03,1.016666667,2.613333333,2.636666667,1.455
401.677,3.696666667,4.733333333,4.893333333,4.406666667,4.913333333,4.266666667,4.726666667,4.63,3.953333333,3.988,5.36,4.716666667,4.746666667,4.6275,4.3075,4.58,4.12,5.59,5.166666667,4.736666667,9.06,8.806666667,10.74,8.8375,10.93333333,10.01,10.27,9.51,2.65,2.833333333,2.305,1.39,1.96,1.64,2.96,2.36,2.3475,1.876666667,1.95,1.96,1.796666667,1.98,1.91,2.313333333,2.713333333,2.416666667,3.183333333,4.156666667,2.886666667,4.31,2.97,4.506666667,2.61,2.99,0.66,5.143333333,2.46,1.47,1.91,0.93,2.436666667,2.2,1.986666667,1.573333333,2.116666667,2.383333333,4.476666667,1.736666667,3.033333333,1.03,2.63,2.653333333,1.4725
402.039,3.73,4.79,4.933333333,4.456666667,4.973333333,4.326666667,4.79,4.663333333,4.02,4.034,5.433333333,4.756666667,4.82,4.6725,4.3525,4.626666667,4.1875,5.6425,5.22,4.776666667,9.155,8.89,10.8425,8.935,11.02333333,10.104,10.37,9.5925,2.656666667,2.84,2.305,1.38,1.96,1.673333333,2.973333333,2.37,2.375,1.876666667,1.99,1.955,1.79,1.99,1.93,2.323333333,2.693333333,2.403333333,3.176666667,4.16,2.88,4.316666667,2.98,4.5,2.59,2.983333333,0.656666667,5.133333333,2.47,1.483333333,1.906666667,0.913333333,2.423333333,2.18,1.993333333,1.56,2.12,2.383333333,4.476666667,1.733333333,3.033333333,1.026666667,2.613333333,2.63,1.48
402.402,3.776666667,4.86,4.973333333,4.5,5.026666667,4.36,4.843333333,4.7,4.08,4.098,5.52,4.806666667,4.886666667,4.725,4.415,4.668333333,4.2425,5.7175,5.266666667,4.85,9.2275,8.966666667,10.92,9.0125,11.08,10.176,10.46333333,9.66,2.65,2.82,2.31,1.36,1.946666667,1.69,2.973333333,2.3775,2.375,1.876666667,2.0075,1.945,1.766666667,1.966666667,1.93,2.326666667,2.71,2.4,3.196666667,4.166666667,2.883333333,4.313333333,2.993333333,4.503333333,2.603333333,2.993333333,0.653333333,5.146666667,2.493333333,1.506666667,1.92,0.906666667,2.416666667,2.19,1.996666667,1.58,2.126666667,2.393333333,4.463333333,1.763333333,3.026666667,1.043333333,2.61,2.623333333,1.49
402.764,3.853333333,4.93,5.02,4.563333333,5.09,4.416666667,4.91,4.75,4.146666667,4.14,5.593333333,4.84,4.963333333,4.765,4.4675,4.715,4.2825,5.7725,5.321666667,4.906666667,9.31,9.05,11.0125,9.0925,11.18333333,10.264,10.57333333,9.7475,2.66,2.82,2.3,1.36,1.946666667,1.69,2.973333333,2.375,2.37,1.866666667,2.02,1.93,1.77,1.963333333,1.93,2.333333333,2.696666667,2.406666667,3.21,4.17,2.893333333,4.333333333,3.003333333,4.513333333,2.59,2.99,0.663333333,5.143333333,2.51,1.506666667,1.92,0.89,2.41,2.183333333,2.006666667,1.583333333,2.15,2.403333333,4.456666667,1.783333333,3.016666667,1.043333333,2.6,2.616666667,1.5025
403.126,3.856666667,4.983333333,5.086666667,4.623333333,5.146666667,4.466666667,4.963333333,4.786666667,4.203333333,4.192,5.656666667,4.876666667,5.02,4.815,4.5075,4.763333333,4.3125,5.85,5.373333333,4.97,9.38,9.126666667,11.1025,9.1525,11.23,10.338,10.64333333,9.82,2.663333333,2.82,2.31,1.345,1.933333333,1.703333333,2.986666667,2.3825,2.375,1.873333333,2.0275,1.925,1.76,1.96,1.98,2.36,2.71,2.44,3.243333333,4.19,2.923333333,4.353333333,3.046666667,4.53,2.613333333,3.006666667,0.693333333,5.17,2.556666667,1.543333333,1.963333333,0.926666667,2.426666667,2.22,2.043333333,1.616666667,2.196666667,2.423333333,4.503333333,1.836666667,3.053333333,1.08,2.633333333,2.646666667,1.5325
403.489,3.9,5.083333333,5.173333333,4.686666667,5.213333333,4.536666667,5.033333333,4.846666667,4.263333333,4.226,5.713333333,4.903333333,5.076666667,4.8675,4.5475,4.803333333,4.3475,5.9075,5.42,5.023333333,9.49,9.203333333,11.2225,9.2325,11.34333333,10.442,10.74,9.915,2.673333333,2.833333333,2.325,1.36,1.94,1.7,2.996666667,2.3825,2.3825,1.88,2.03,1.94,1.766666667,1.96,2,2.363333333,2.71,2.433333333,3.256666667,4.196666667,2.923333333,4.363333333,3.063333333,4.52,2.6,2.993333333,0.686666667,5.163333333,2.553333333,1.533333333,1.986666667,0.93,2.436666667,2.206666667,2.053333333,1.613333333,2.173333333,2.413333333,4.486666667,1.84,3.06,1.083333333,2.623333333,2.64,1.545
403.851,3.96,5.14,5.24,4.753333333,5.273333333,4.596666667,5.103333333,4.906666667,4.333333333,4.298,5.786666667,4.96,5.17,4.945,4.6225,4.875,4.41,6,5.491666667,5.096666667,9.5325,9.253333333,11.2775,9.285,11.38666667,10.474,10.81333333,9.9625,2.683333333,2.83,2.325,1.34,1.936666667,1.696666667,2.98,2.36,2.37,1.87,2.0225,1.94,1.75,1.953333333,2.01,2.39,2.713333333,2.453333333,3.27,4.22,2.95,4.38,3.086666667,4.526666667,2.613333333,3.013333333,0.723333333,5.183333333,2.57,1.543333333,2,0.946666667,2.456666667,2.213333333,2.07,1.623333333,2.196666667,2.43,4.506666667,1.873333333,3.073333333,1.1,2.633333333,2.65,1.58
404.213,4.023333333,5.186666667,5.31,4.823333333,5.356666667,4.663333333,5.2,4.956666667,4.39,4.376,5.88,5.01,5.253333333,5.03,4.7025,4.96,4.4775,6.1,5.573333333,5.156666667,9.59,9.306666667,11.3475,9.3375,11.46,10.532,10.87666667,10.0325,2.706666667,2.823333333,2.34,1.325,1.933333333,1.716666667,2.99,2.395,2.3875,1.873333333,2.04,1.92,1.743333333,1.95,2.03,2.413333333,2.74,2.473333333,3.296666667,4.24,2.973333333,4.386666667,3.103333333,4.543333333,2.623333333,3.026666667,0.75,5.186666667,2.61,1.56,2.013333333,0.98,2.486666667,2.24,2.106666667,1.67,2.223333333,2.456666667,4.533333333,1.92,3.09,1.133333333,2.663333333,2.676666667,1.615
404.576,4.09,5.273333333,5.376666667,4.876666667,5.426666667,4.72,5.28,4.993333333,4.453333333,4.438,5.946666667,5.053333333,5.333333333,5.0875,4.7575,5.018333333,4.5325,6.18,5.64,5.223333333,9.655,9.383333333,11.4275,9.4025,11.52666667,10.612,10.95,10.12,2.713333333,2.826666667,2.32,1.33,1.926666667,1.706666667,2.973333333,2.39,2.36,1.853333333,2.0375,1.935,1.736666667,1.95,2.04,2.416666667,2.74,2.48,3.3,4.24,2.96,4.406666667,3.106666667,4.553333333,2.623333333,3.02,0.753333333,5.18,2.62,1.566666667,2.03,0.973333333,2.493333333,2.253333333,2.116666667,1.673333333,2.23,2.456666667,4.526666667,1.943333333,3.086666667,1.146666667,2.673333333,2.673333333,1.6275
404.938,4.126666667,5.36,5.426666667,4.97,5.523333333,4.813333333,5.363333333,5.06,4.546666667,4.518,6.043333333,5.11,5.433333333,5.1825,4.835,5.09,4.61,6.27,5.718333333,5.303333333,9.75,9.47,11.5175,9.48,11.60666667,10.708,11.03,10.2075,2.743333333,2.863333333,2.355,1.34,1.94,1.71,2.986666667,2.4125,2.36,1.853333333,2.0525,1.96,1.763333333,1.963333333,2.05,2.43,2.76,2.49,3.326666667,4.243333333,2.976666667,4.423333333,3.13,4.576666667,2.63,3.036666667,0.763333333,5.196666667,2.643333333,1.596666667,2.066666667,0.98,2.513333333,2.263333333,2.133333333,1.68,2.24,2.466666667,4.543333333,1.973333333,3.106666667,1.19,2.696666667,2.68,1.66
405.3,4.206666667,5.436666667,5.483333333,5.01,5.573333333,4.87,5.41,5.086666667,4.586666667,4.588,6.13,5.156666667,5.51,5.2475,4.885,5.156666667,4.665,6.3475,5.785,5.366666667,9.8,9.53,11.59,9.5425,11.65333333,10.774,11.08666667,10.285,2.743333333,2.85,2.35,1.335,1.916666667,1.706666667,2.973333333,2.4125,2.365,1.846666667,2.055,1.955,1.736666667,1.956666667,2.05,2.44,2.756666667,2.503333333,3.34,4.243333333,2.996666667,4.44,3.14,4.59,2.626666667,3.04,0.766666667,5.216666667,2.67,1.613333333,2.103333333,1,2.52,2.273333333,2.15,1.693333333,2.256666667,2.48,4.553333333,1.993333333,3.106666667,1.216666667,2.706666667,2.713333333,1.69
405.662,4.266666667,5.53,5.576666667,5.09,5.653333333,4.953333333,5.496666667,5.173333333,4.663333333,4.654,6.216666667,5.223333333,5.583333333,5.3175,4.9625,5.223333333,4.72,6.4275,5.851666667,5.453333333,9.84,9.583333333,11.6625,9.58,11.71,10.832,11.14333333,10.335,2.76,2.876666667,2.375,1.34,1.93,1.723333333,2.98,2.42,2.3725,1.84,2.0625,1.965,1.746666667,1.96,2.03,2.446666667,2.75,2.51,3.336666667,4.256666667,2.996666667,4.453333333,3.13,4.593333333,2.623333333,3.033333333,0.766666667,5.223333333,2.683333333,1.606666667,2.096666667,1.01,2.516666667,2.28,2.143333333,1.693333333,2.25,2.49,4.533333333,2.013333333,3.11,1.23,2.7,2.706666667,1.7075
406.024,4.336666667,5.636666667,5.65,5.15,5.726666667,5.016666667,5.59,5.243333333,4.74,4.746,6.323333333,5.306666667,5.69,5.4075,5.065,5.331666667,4.8125,6.5225,5.935,5.54,9.9275,9.673333333,11.76,9.665,11.77,10.928,11.21333333,10.4275,2.766666667,2.89,2.365,1.33,1.936666667,1.73,2.996666667,2.4475,2.4,1.873333333,2.1,1.975,1.753333333,1.943333333,2.05,2.453333333,2.75,2.523333333,3.34,4.246666667,3,4.443333333,3.143333333,4.6,2.623333333,3.026666667,0.776666667,5.216666667,2.7,1.61,2.1,1.013333333,2.523333333,2.29,2.156666667,1.71,2.243333333,2.496666667,4.536666667,2.033333333,3.123333333,1.246666667,2.706666667,2.69,1.7325
406.386,4.43,5.726666667,5.716666667,5.23,5.826666667,5.12,5.693333333,5.316666667,4.833333333,4.834,6.436666667,5.376666667,5.806666667,5.5225,5.1675,5.423333333,4.91,6.6225,6.04,5.626666667,9.9625,9.716666667,11.8075,9.715,11.79666667,10.966,11.25666667,10.4775,2.796666667,2.926666667,2.36,1.325,1.953333333,1.71,2.983333333,2.4525,2.3775,1.863333333,2.0725,1.99,1.78,1.973333333,2.02,2.453333333,2.726666667,2.503333333,3.33,4.22,2.986666667,4.43,3.14,4.58,2.61,3.013333333,0.763333333,5.213333333,2.693333333,1.606666667,2.093333333,0.996666667,2.5,2.283333333,2.146666667,1.686666667,2.223333333,2.496666667,4.526666667,2.046666667,3.103333333,1.23,2.673333333,2.673333333,1.73
406.748,4.543333333,5.856666667,5.783333333,5.31,5.923333333,5.196666667,5.786666667,5.396666667,4.916666667,4.92,6.536666667,5.436666667,5.9,5.5975,5.2425,5.51,4.9975,6.71,6.121666667,5.726666667,10.025,9.79,11.88,9.79,11.87,11.026,11.32333333,10.5575,2.82,2.946666667,2.37,1.335,1.953333333,1.7,2.98,2.4725,2.37,1.86,2.0675,1.995,1.78,1.976666667,2.03,2.463333333,2.753333333,2.52,3.35,4.233333333,3.01,4.436666667,3.176666667,4.573333333,2.603333333,3.013333333,0.756666667,5.206666667,2.723333333,1.626666667,2.106666667,1.01,2.516666667,2.296666667,2.163333333,1.713333333,2.24,2.51,4.523333333,2.076666667,3.123333333,1.246666667,2.683333333,2.696666667,1.765
407.11,4.6,5.956666667,5.863333333,5.383333333,6.006666667,5.29,5.88,5.473333333,4.99,5.002,6.603333333,5.493333333,5.99,5.675,5.31,5.57,5.0725,6.7875,6.198333333,5.796666667,10.0975,9.863333333,11.97,9.875,11.92666667,11.108,11.39333333,10.645,2.813333333,2.96,2.37,1.335,1.96,1.716666667,2.98,2.495,2.3875,1.873333333,2.0925,1.985,1.776666667,1.976666667,2.02,2.453333333,2.736666667,2.506666667,3.356666667,4.213333333,3.003333333,4.42,3.16,4.57,2.586666667,2.986666667,0.746666667,5.183333333,2.72,1.613333333,2.083333333,0.983333333,2.49,2.283333333,2.156666667,1.72,2.223333333,2.496666667,4.493333333,2.076666667,3.11,1.24,2.663333333,2.663333333,1.745
407.472,4.683333333,6.04,5.94,5.486666667,6.11,5.39,6,5.57,5.1,5.078,6.7,5.546666667,6.086666667,5.765,5.3825,5.655,5.165,6.8775,6.286666667,5.883333333,10.1775,9.933333333,12.0775,9.9625,12.00666667,11.204,11.47666667,10.725,2.84,2.986666667,2.4,1.35,1.963333333,1.74,2.99,2.5075,2.3875,1.893333333,2.1275,1.995,1.8,1.996666667,2.06,2.48,2.746666667,2.526666667,3.38,4.233333333,3.023333333,4.433333333,3.183333333,4.576666667,2.596666667,2.98,0.753333333,5.206666667,2.74,1.636666667,2.086666667,1.003333333,2.5,2.306666667,2.17,1.746666667,2.243333333,2.506666667,4.5,2.11,3.123333333,1.273333333,2.673333333,2.666666667,1.765
407.834,4.763333333,6.136666667,6.053333333,5.566666667,6.21,5.48,6.09,5.65,5.176666667,5.192,6.853333333,5.673333333,6.226666667,5.8875,5.5075,5.78,5.295,7.01,6.411666667,6.006666667,10.225,9.986666667,12.125,10.0125,12.05333333,11.244,11.50333333,10.7725,2.846666667,3.003333333,2.405,1.335,1.96,1.763333333,2.996666667,2.525,2.41,1.926666667,2.165,1.99,1.81,2.003333333,2.07,2.49,2.756666667,2.53,3.4,4.216666667,3.02,4.436666667,3.206666667,4.563333333,2.596666667,2.97,0.76,5.223333333,2.76,1.653333333,2.093333333,1.016666667,2.51,2.31,2.18,1.77,2.243333333,2.503333333,4.496666667,2.12,3.133333333,1.296666667,2.673333333,2.656666667,1.7975
408.196,4.85,6.236666667,6.136666667,5.666666667,6.316666667,5.586666667,6.193333333,5.713333333,5.27,5.324,6.993333333,5.773333333,6.366666667,6.015,5.6375,5.901666667,5.425,7.16,6.543333333,6.14,10.305,10.06666667,12.2175,10.0875,12.13,11.318,11.58333333,10.845,2.85,3.013333333,2.405,1.33,1.966666667,1.756666667,2.98,2.505,2.385,1.9,2.17,1.995,1.816666667,1.99,2.07,2.51,2.76,2.51,3.406666667,4.216666667,3.02,4.436666667,3.21,4.56,2.593333333,2.966666667,0.753333333,5.213333333,2.78,1.646666667,2.113333333,1.01,2.513333333,2.3,2.166666667,1.756666667,2.25,2.503333333,4.493333333,2.133333333,3.116666667,1.3,2.686666667,2.653333333,1.8025
408.558,4.916666667,6.346666667,6.213333333,5.776666667,6.436666667,5.696666667,6.296666667,5.806666667,5.35,5.422,7.12,5.836666667,6.486666667,6.14,5.7475,6.011666667,5.535,7.275,6.653333333,6.25,10.3725,10.13333333,12.2725,10.145,12.19,11.38,11.64666667,10.92,2.86,3.033333333,2.41,1.325,1.96,1.736666667,2.97,2.495,2.365,1.883333333,2.16,1.995,1.823333333,2,2.07,2.533333333,2.766666667,2.513333333,3.426666667,4.21,3.03,4.446666667,3.233333333,4.556666667,2.596666667,2.966666667,0.743333333,5.226666667,2.793333333,1.643333333,2.113333333,1.016666667,2.513333333,2.3,2.17,1.77,2.246666667,2.496666667,4.476666667,2.173333333,3.133333333,1.333333333,2.69,2.653333333,1.815
408.92,5.003333333,6.463333333,6.3,5.893333333,6.563333333,5.806666667,6.426666667,5.913333333,5.453333333,5.502,7.23,5.916666667,6.573333333,6.2325,5.83,6.095,5.635,7.3925,6.758333333,6.346666667,10.4325,10.19,12.34,10.2175,12.26666667,11.442,11.71,10.985,2.9,3.063333333,2.45,1.35,1.986666667,1.746666667,2.976666667,2.5,2.3775,1.893333333,2.1825,2,1.83,2.023333333,2.05,2.553333333,2.78,2.52,3.44,4.206666667,3.046666667,4.46,3.256666667,4.563333333,2.6,2.956666667,0.76,5.246666667,2.813333333,1.646666667,2.113333333,1.036666667,2.51,2.313333333,2.183333333,1.78,2.253333333,2.51,4.48,2.21,3.16,1.343333333,2.706666667,2.65,1.85
409.282,5.086666667,6.58,6.426666667,6.006666667,6.68,5.906666667,6.536666667,6.006666667,5.55,5.59,7.323333333,5.98,6.64,6.3175,5.915,6.165,5.715,7.5,6.846666667,6.436666667,10.505,10.26,12.425,10.2875,12.34666667,11.512,11.79,11.0525,2.91,3.09,2.455,1.355,1.99,1.76,2.993333333,2.51,2.3825,1.896666667,2.21,1.995,1.833333333,2.033333333,2.05,2.553333333,2.773333333,2.533333333,3.456666667,4.193333333,3.04,4.46,3.26,4.546666667,2.596666667,2.953333333,0.75,5.246666667,2.826666667,1.64,2.12,1.026666667,2.503333333,2.306666667,2.176666667,1.76,2.253333333,2.493333333,4.47,2.216666667,3.156666667,1.353333333,2.706666667,2.646666667,1.875
409.643,5.21,6.693333333,6.52,6.11,6.803333333,6.006666667,6.636666667,6.093333333,5.663333333,5.698,7.443333333,6.06,6.73,6.4375,6.02,6.26,5.8125,7.6275,6.955,6.55,10.57,10.33,12.495,10.35,12.42333333,11.582,11.85333333,11.1225,2.916666667,3.116666667,2.465,1.365,1.98,1.723333333,2.976666667,2.4975,2.355,1.893333333,2.2025,1.995,1.826666667,2.036666667,2.07,2.566666667,2.786666667,2.54,3.486666667,4.203333333,3.053333333,4.463333333,3.276666667,4.56,2.616666667,2.963333333,0.763333333,5.256666667,2.86,1.65,2.133333333,1.026666667,2.523333333,2.313333333,2.186666667,1.776666667,2.25,2.51,4.473333333,2.26,3.163333333,1.383333333,2.73,2.666666667,1.9075
